PK,Product,Quantity,yymm
6948,B96,0,202203
6949,B97,102,202203
6950,B98,1376,202203
6951,B99,130,202203
6952,B100,0,202203
6953,B101,0,202203
6954,B102,0,202203
6955,B103,303,202203
6956,B104,0,202203
6957,B105,81,202203
6958,B106,60,202203
6959,B107,110,202203
6960,B108,0,202203
6961,B113,344,202203
6962,B114,181,202203
6963,B115,65,202203
6964,B116,191,202203
6965,B117,0,202203
6966,B118,287,202203
6967,B119,61,202203
6968,B120,12,202203
6969,B121,6,202203
6970,B122,29,202203
6971,B123,14,202203
6972,B124,17,202203
6973,B125,8,202203
6974,B126,14,202203
6975,B127,19,202203
6976,B128,43,202203
6977,B129,35,202203
6978,B130,24,202203
6979,B131,28,202203
6980,B132,21,202203
6981,B133,29,202203
6982,B134,22,202203
6983,B135,31,202203
6984,B136,153,202203
6985,B137,131,202203
6986,B138,0,202203
6987,B139,563,202203
6988,B140,854,202203
6989,B141,109,202203
6990,B142,261,202203
6991,B143,190,202203
6992,B146,0,202203
6993,B147,179,202203
6994,B152,696,202203
6995,B153,182,202203
6996,B154,254,202203
6997,B155,64,202203
6998,B156,2,202203
6999,B157,46,202203
7000,B158,631,202203
7001,B159,453,202203
7002,B160,54,202203
7003,B161,42,202203
7004,B162,37,202203
7005,B163,38,202203
7006,B164,79,202203
7007,B165,29,202203
7008,B166,50,202203
7009,B167,134,202203
7010,B168,88,202203
7011,B169,23,202203
7012,B170,19,202203
7013,B171,8,202203
7014,B172,81,202203
7015,B173,21,202203
7016,B174,15,202203
7017,B175,35,202203
7018,B176,0,202203
7019,B177,0,202203
7020,B178,13,202203
7021,B179,0,202203
7022,B180,442,202203
7023,B182,0,202203
7024,B185,46,202203
7025,B186,5,202203
7026,B188,212,202203
7027,B189,13,202203
7028,B190,50,202203
7029,B195,0,202203
7030,B198,29,202203
7031,B199,47,202203
7032,B208,1084,202203
7033,B225,390,202203
7034,B254,4,202203
7035,B256,1,202203
7036,B266,64,202203
7037,B267,41,202203
7038,B275,165,202203
7039,B283,0,202203
7040,B288,73,202203
7041,B296,90,202203
7042,B388,115,202203
7043,B390,85,202203
7044,B432,-1,202203
7045,B453,0,202203
7046,B462,76,202203
7047,B469,0,202203
7048,B471,220,202203
7049,B478,69,202203
7050,B479,64,202203
7051,B488,221,202203
7052,B490,10,202203
7053,B626,198,202203
7054,B627,10,202203
7055,B694,0,202203
7056,B716,125,202203
7057,B717,0,202203
7058,B725,484,202203
7059,B729,409,202203
7060,B739,81,202203
7061,B740,0,202203
7062,B741,19,202203
7063,B742,162,202203
7064,B743,47,202203
7065,B744,0,202203
7066,B745,244,202203
7067,B746,126,202203
7068,B749,0,202203
7069,B750,25,202203
7070,B752,0,202203
7071,B753,11,202203
7072,B765,317,202203
7073,B766,30,202203
7074,B777,237,202203
7075,B778,137,202203
7076,B779,936,202203
7077,B780,272,202203
7078,B781,0,202203
7079,B782,0,202203
7080,B783,0,202203
7081,B784,0,202203
7082,B785,740,202203
7083,B786,106,202203
7084,B787,133,202203
7085,B788,160,202203
7086,B789,186,202203
7087,B790,292,202203
7088,B791,93,202203
7089,B792,38,202203
7090,B793,0,202203
7091,B794,131,202203
7092,B795,240,202203
7093,B796,0,202203
7094,B797,0,202203
7095,B798,10,202203
7096,B799,0,202203
7097,B800,0,202203
7098,B801,0,202203
7099,B802,85,202203
7100,B806,13,202203
7101,B807,297,202203
7102,B808,0,202203
7103,B809,76,202203
7104,B810,50,202203
7105,B811,0,202203
7106,B812,41,202203
7107,B813,32,202203
7108,B814,168,202203
7109,B815,39,202203
7110,B816,270,202203
7111,B817,0,202203
7112,B818,0,202203
7113,B819,29,202203
7114,B820,0,202203
7115,B821,0,202203
7116,B822,0,202203
7117,B823,217,202203
7118,B824,0,202203
7119,B825,841,202203
7120,B826,0,202203
7121,B827,0,202203
7122,B828,0,202203
7123,B829,0,202203
7124,B830,0,202203
7125,B831,0,202203
7126,B832,0,202203
7127,B833,161,202203
7128,B834,0,202203
7129,B835,831,202203
7130,B836,192,202203
7131,B837,0,202203
7132,B838,0,202203
7133,B844,54,202203
7134,B845,95,202203
7135,B846,101,202203
7136,B849,6,202203
7137,B850,73,202203
7138,B851,0,202203
7139,B918,-280,202203
7140,B919,0,202203
7141,B920,4,202203
7142,B924,0,202203
7143,B925,0,202203
7144,B928,1090,202203
7145,B930,0,202203
7146,B931,0,202203
7147,B933,0,202203
7148,B934,0,202203
7149,B935,0,202203
7150,B936,0,202203
7151,B937,0,202203
7152,B938,166,202203
7153,B939,0,202203
7154,B940,0,202203
7155,B941,0,202203
7156,B942,0,202203
7157,B943,0,202203
7158,B944,0,202203
7159,B945,0,202203
7160,B946,381,202203
7161,B950,0,202203
7162,B952,1744,202203
7163,B953,0,202203
7164,B954,774,202203
7165,B956,0,202203
7166,B957,635,202203
7167,B960,969,202203
7168,B961,320,202203
7169,B962,0,202203
7170,B963,480,202203
7171,B964,114,202203
7172,B965,234,202203
7173,B966,113,202203
7174,B967,84,202203
7175,B968,22,202203
7176,B969,14,202203
7177,B970,24,202203
7178,B971,32,202203
7179,B972,71,202203
7180,B973,35,202203
7181,B974,34,202203
7182,B975,160,202203
7183,B976,50,202203
7184,B977,0,202203
7185,B979,146,202203
7186,B980,10,202203
7187,B981,87,202203
7188,B982,209,202203
7189,B983,842,202203
7190,B984,85,202203
7191,B985,268,202203
7192,B986,1248,202203
7193,B987,260,202203
7194,B988,56,202203
7195,B989,789,202203
7196,B990,284,202203
7197,B992,0,202203
7198,B993,335,202203
7199,B994,716,202203
7200,B995,34,202203
7201,B996,70,202203
7202,B997,547,202203
7203,B998,19,202203
7204,B999,0,202203
7205,B1000,590,202203
7206,B1002,0,202203
7207,B1003,0,202203
7208,B1004,0,202203
7209,B1005,232,202203
7210,B1006,0,202203
7211,B1007,984,202203
7212,B1008,863,202203
7213,B1009,0,202203
7214,B1010,0,202203
7215,B1011,0,202203
7216,B1012,815,202203
7217,B1013,0,202203
7218,B1014,2846,202203
7219,B1015,0,202203
7220,B1016,1073,202203
7221,B1017,1332,202203
7222,B1018,1988,202203
7223,B1019,0,202203
7224,B1020,0,202203
7225,B1021,0,202203
7226,B1022,2030,202203
7227,B1023,0,202203
7228,B1024,0,202203
7229,B1025,0,202203
7230,B1026,0,202203
7231,B1027,0,202203
7232,B1028,0,202203
7233,B1029,0,202203
7234,B1030,0,202203
7235,B1031,0,202203
7236,B1032,0,202203
7237,B1033,1854,202203
7238,B1034,0,202203
7239,B1035,0,202203
7240,B1036,0,202203
7241,B1037,0,202203
7242,B1038,0,202203
7243,B1039,0,202203
7244,B1040,0,202203
7245,B1041,0,202203
7246,B1042,0,202203
7247,B1043,0,202203
7248,B1044,0,202203
7249,B1045,0,202203
7250,B1046,0,202203
7251,B1047,0,202203
7252,B1048,0,202203
7253,B1049,0,202203
7254,B1050,0,202203
7255,B1051,0,202203
7256,B1052,0,202203
7257,B1053,0,202203
7258,B1054,0,202203
7259,B1055,0,202203
7260,B1056,0,202203
7261,B3,0,202204
7262,B4,7,202204
7263,B5,0,202204
7264,B6,0,202204
7265,B7,58,202204
7266,B8,37,202204
7267,B9,46,202204
7268,B10,0,202204
7269,B11,0,202204
7270,B12,0,202204
7271,B13,0,202204
7272,B14,0,202204
7273,B15,0,202204
7274,B16,0,202204
7275,B17,872,202204
7276,B18,0,202204
7277,B19,8,202204
7278,B20,21,202204
7279,B25,3,202204
7280,B27,2,202204
7281,B30,26,202204
7282,B54,27,202204
7283,B60,8,202204
7284,B63,146,202204
7285,B64,66,202204
7286,B65,2,202204
7287,B66,8,202204
7288,B67,317,202204
7289,B69,25,202204
7290,B70,40,202204
7291,B71,14,202204
7292,B72,-15,202204
7293,B73,192,202204
7294,B74,17,202204
7295,B75,1,202204
7296,B76,80,202204
7297,B77,41,202204
7298,B78,8,202204
7299,B81,0,202204
7300,B83,25,202204
7301,B85,180,202204
7302,B86,0,202204
7303,B88,0,202204
7304,B89,0,202204
7305,B90,15,202204
7306,B91,354,202204
7307,B92,370,202204
7308,B93,21,202204
7309,B94,15,202204
7310,B95,0,202204
7311,B96,0,202204
7312,B97,141,202204
7313,B98,891,202204
7314,B99,75,202204
7315,B100,0,202204
7316,B101,0,202204
7317,B102,0,202204
7318,B103,106,202204
7319,B104,0,202204
7320,B105,40,202204
7321,B106,42,202204
7322,B107,80,202204
7323,B108,0,202204
7324,B113,247,202204
7325,B114,139,202204
7326,B115,11,202204
7327,B116,107,202204
7328,B117,0,202204
7329,B118,129,202204
7330,B119,39,202204
7331,B120,14,202204
7332,B121,8,202204
7333,B122,21,202204
7334,B123,24,202204
7335,B124,10,202204
7336,B125,5,202204
7337,B126,15,202204
7338,B127,20,202204
7339,B128,24,202204
7340,B129,20,202204
7341,B130,20,202204
7342,B131,11,202204
7343,B132,34,202204
7344,B133,15,202204
7345,B134,11,202204
7346,B135,16,202204
7347,B136,121,202204
7348,B137,99,202204
7349,B138,0,202204
7350,B139,224,202204
7351,B140,411,202204
7352,B141,45,202204
7353,B142,269,202204
7354,B143,76,202204
7355,B146,0,202204
7356,B147,22,202204
7357,B152,209,202204
7358,B153,39,202204
7359,B154,136,202204
7360,B155,44,202204
7361,B156,0,202204
7362,B157,0,202204
7363,B158,632,202204
7364,B159,93,202204
7365,B160,49,202204
7366,B161,30,202204
7367,B162,24,202204
7368,B163,21,202204
7369,B164,52,202204
7370,B165,35,202204
7371,B166,29,202204
7372,B167,141,202204
7373,B168,44,202204
7374,B169,28,202204
7375,B170,8,202204
7376,B171,4,202204
7377,B172,46,202204
7378,B173,24,202204
7379,B174,12,202204
7380,B175,24,202204
7381,B176,0,202204
7382,B177,0,202204
7383,B178,0,202204
7384,B179,0,202204
7385,B180,174,202204
7386,B182,0,202204
7387,B185,8,202204
7388,B186,7,202204
7389,B188,127,202204
7390,B189,15,202204
7391,B190,44,202204
7392,B195,0,202204
7393,B198,22,202204
7394,B199,35,202204
7395,B208,713,202204
7396,B225,107,202204
7397,B254,10,202204
7398,B256,0,202204
7399,B266,22,202204
7400,B267,9,202204
7401,B275,130,202204
7402,B283,0,202204
7403,B288,39,202204
7404,B296,195,202204
7405,B388,63,202204
7406,B390,101,202204
7407,B432,0,202204
7408,B453,0,202204
7409,B462,88,202204
7410,B469,0,202204
7411,B471,164,202204
7412,B478,78,202204
7413,B479,58,202204
7414,B488,119,202204
7415,B490,26,202204
7416,B626,258,202204
7417,B627,4,202204
7418,B694,70,202204
7419,B716,59,202204
7420,B717,0,202204
7421,B725,124,202204
7422,B729,119,202204
7423,B739,94,202204
7424,B740,0,202204
7425,B741,1,202204
7426,B742,162,202204
7427,B743,14,202204
7428,B744,0,202204
7429,B745,102,202204
7430,B746,28,202204
7431,B749,0,202204
7432,B750,30,202204
7433,B752,1,202204
7434,B753,0,202204
7435,B765,252,202204
7436,B766,15,202204
7437,B777,226,202204
7438,B778,105,202204
7439,B779,590,202204
7440,B780,121,202204
7441,B781,0,202204
7442,B782,0,202204
7443,B783,0,202204
7444,B784,0,202204
7445,B785,19,202204
7446,B786,111,202204
7447,B787,232,202204
7448,B788,175,202204
7449,B789,70,202204
7450,B790,143,202204
7451,B791,31,202204
7452,B792,49,202204
7453,B793,0,202204
7454,B794,201,202204
7455,B795,109,202204
7456,B796,0,202204
7457,B797,0,202204
7458,B798,10,202204
7459,B799,0,202204
7460,B800,0,202204
7461,B801,0,202204
7462,B802,69,202204
7463,B806,11,202204
7464,B807,0,202204
7465,B808,0,202204
7466,B809,31,202204
7467,B810,34,202204
7468,B811,0,202204
7469,B812,41,202204
7470,B813,39,202204
7471,B814,272,202204
7472,B815,67,202204
7473,B816,89,202204
7474,B817,0,202204
7475,B818,0,202204
7476,B819,61,202204
7477,B820,0,202204
7478,B821,0,202204
7479,B822,0,202204
7480,B823,2,202204
7481,B824,0,202204
7482,B825,444,202204
7483,B826,0,202204
7484,B827,0,202204
7485,B828,0,202204
7486,B829,0,202204
7487,B830,0,202204
7488,B831,0,202204
7489,B832,0,202204
7490,B833,0,202204
7491,B834,0,202204
7492,B835,207,202204
7493,B836,460,202204
7494,B837,0,202204
7495,B838,0,202204
7496,B844,29,202204
7497,B845,336,202204
7498,B846,65,202204
7499,B849,7,202204
7500,B850,31,202204
7501,B851,0,202204
7502,B918,30,202204
7503,B919,-24,202204
7504,B920,0,202204
7505,B924,8,202204
7506,B925,-1,202204
7507,B928,910,202204
7508,B930,0,202204
7509,B931,0,202204
7510,B933,0,202204
7511,B934,0,202204
7512,B935,0,202204
7513,B936,0,202204
7514,B937,0,202204
7515,B938,231,202204
7516,B939,0,202204
7517,B940,0,202204
7518,B941,0,202204
7519,B942,0,202204
7520,B943,0,202204
7521,B944,0,202204
7522,B945,0,202204
7523,B946,253,202204
7524,B950,0,202204
7525,B952,420,202204
7526,B953,0,202204
7527,B954,234,202204
7528,B956,0,202204
7529,B957,336,202204
7530,B960,226,202204
7531,B961,167,202204
7532,B962,0,202204
7533,B963,547,202204
7534,B964,104,202204
7535,B965,160,202204
7536,B966,64,202204
7537,B967,108,202204
7538,B968,32,202204
7539,B969,18,202204
7540,B970,154,202204
7541,B971,54,202204
7542,B972,38,202204
7543,B973,26,202204
7544,B974,42,202204
7545,B975,32,202204
7546,B976,116,202204
7547,B977,0,202204
7548,B979,66,202204
7549,B980,0,202204
7550,B981,61,202204
7551,B982,48,202204
7552,B983,286,202204
7553,B984,50,202204
7554,B985,212,202204
7555,B986,1378,202204
7556,B987,105,202204
7557,B988,220,202204
7558,B989,490,202204
7559,B990,213,202204
7560,B992,0,202204
7561,B993,372,202204
7562,B994,266,202204
7563,B995,25,202204
7564,B996,63,202204
7565,B997,1,202204
7566,B998,0,202204
7567,B999,0,202204
7568,B1000,148,202204
7569,B1002,0,202204
7570,B1003,0,202204
7571,B1004,0,202204
7572,B1005,-1,202204
7573,B1006,0,202204
7574,B1007,604,202204
7575,B1008,526,202204
7576,B1009,0,202204
7577,B1010,0,202204
7578,B1011,0,202204
7579,B1012,826,202204
7580,B1013,0,202204
7581,B1014,1858,202204
7582,B1015,0,202204
7583,B1016,637,202204
7584,B1017,1009,202204
7585,B1018,1476,202204
7586,B1019,0,202204
7587,B1020,0,202204
7588,B1021,0,202204
7589,B1022,1510,202204
7590,B1023,0,202204
7591,B1024,0,202204
7592,B1025,0,202204
7593,B1026,0,202204
7594,B1027,0,202204
7595,B1028,0,202204
7596,B1029,0,202204
7597,B1030,0,202204
7598,B1031,0,202204
7599,B1032,0,202204
7600,B1033,980,202204
7601,B1034,0,202204
7602,B1035,0,202204
7603,B1036,0,202204
7604,B1037,0,202204
7605,B1038,0,202204
7606,B1039,0,202204
7607,B1040,0,202204
7608,B1041,0,202204
7609,B1042,0,202204
7610,B1043,0,202204
7611,B1044,0,202204
7612,B1045,0,202204
7613,B1046,0,202204
7614,B1047,0,202204
7615,B1048,0,202204
7616,B1049,0,202204
7617,B1050,0,202204
7618,B1051,0,202204
7619,B1052,0,202204
7620,B1053,0,202204
7621,B1054,0,202204
7622,B1055,0,202204
7623,B1056,0,202204
7624,B3,0,202205
7625,B4,24,202205
7626,B5,0,202205
7627,B6,1,202205
7628,B7,37,202205
7629,B8,10,202205
7630,B9,24,202205
7631,B10,0,202205
7632,B11,0,202205
7633,B12,0,202205
7634,B13,0,202205
7635,B14,0,202205
7636,B15,0,202205
7637,B16,0,202205
7638,B17,528,202205
7639,B18,4,202205
7640,B19,219,202205
7641,B20,12,202205
7642,B25,6,202205
7643,B27,1,202205
7644,B30,78,202205
7645,B54,33,202205
7646,B60,15,202205
7647,B63,144,202205
7648,B64,52,202205
7649,B65,17,202205
7650,B66,10,202205
7651,B67,377,202205
7652,B69,32,202205
7653,B70,43,202205
7654,B71,2,202205
7655,B72,4,202205
7656,B73,255,202205
7657,B74,12,202205
7658,B75,1,202205
7659,B76,131,202205
7660,B77,30,202205
7661,B78,3,202205
7662,B81,0,202205
7663,B83,32,202205
7664,B85,159,202205
7665,B86,0,202205
7666,B88,0,202205
7667,B89,0,202205
7668,B90,12,202205
7669,B91,255,202205
7670,B92,251,202205
7671,B93,29,202205
7672,B94,29,202205
7673,B95,0,202205
7674,B96,0,202205
7675,B97,262,202205
7676,B98,901,202205
7677,B99,119,202205
7678,B100,0,202205
7679,B101,0,202205
7680,B102,0,202205
7681,B103,159,202205
7682,B104,0,202205
7683,B105,56,202205
7684,B106,33,202205
7685,B107,100,202205
7686,B108,0,202205
7687,B113,280,202205
7688,B114,175,202205
7689,B115,28,202205
7690,B116,205,202205
7691,B117,0,202205
7692,B118,141,202205
7693,B119,29,202205
7694,B120,14,202205
7695,B121,5,202205
7696,B122,18,202205
7697,B123,8,202205
7698,B124,22,202205
7699,B125,6,202205
7700,B126,11,202205
7701,B127,9,202205
7702,B128,33,202205
7703,B129,22,202205
7704,B130,18,202205
7705,B131,20,202205
7706,B132,29,202205
7707,B133,28,202205
7708,B134,15,202205
7709,B135,16,202205
7710,B136,153,202205
7711,B137,213,202205
7712,B138,0,202205
7713,B139,195,202205
7714,B140,168,202205
7715,B141,120,202205
7716,B142,255,202205
7717,B143,156,202205
7718,B146,29,202205
7719,B147,81,202205
7720,B152,430,202205
7721,B153,54,202205
7722,B154,94,202205
7723,B155,54,202205
7724,B156,105,202205
7725,B157,0,202205
7726,B158,656,202205
7727,B159,147,202205
7728,B160,72,202205
7729,B161,27,202205
7730,B162,31,202205
7731,B163,16,202205
7732,B164,37,202205
7733,B165,22,202205
7734,B166,21,202205
7735,B167,163,202205
7736,B168,27,202205
7737,B169,18,202205
7738,B170,8,202205
7739,B171,14,202205
7740,B172,19,202205
7741,B173,19,202205
7742,B174,9,202205
7743,B175,38,202205
7744,B176,0,202205
7745,B177,0,202205
7746,B178,15,202205
7747,B179,0,202205
7748,B180,345,202205
7749,B182,117,202205
7750,B185,36,202205
7751,B186,6,202205
7752,B188,105,202205
7753,B189,19,202205
7754,B190,65,202205
7755,B195,0,202205
7756,B198,24,202205
7757,B199,23,202205
7758,B208,851,202205
7759,B225,607,202205
7760,B254,268,202205
7761,B256,0,202205
7762,B266,13,202205
7763,B267,17,202205
7764,B275,49,202205
7765,B283,0,202205
7766,B288,34,202205
7767,B296,102,202205
7768,B388,37,202205
7769,B390,100,202205
7770,B432,0,202205
7771,B453,14,202205
7772,B462,35,202205
7773,B469,0,202205
7774,B471,93,202205
7775,B478,33,202205
7776,B479,32,202205
7777,B488,198,202205
7778,B490,32,202205
7779,B626,238,202205
7780,B627,9,202205
7781,B694,98,202205
7782,B716,75,202205
7783,B717,0,202205
7784,B725,286,202205
7785,B729,216,202205
7786,B739,13,202205
7787,B740,0,202205
7788,B741,12,202205
7789,B742,163,202205
7790,B743,7,202205
7791,B744,0,202205
7792,B745,166,202205
7793,B746,73,202205
7794,B749,0,202205
7795,B750,14,202205
7796,B752,0,202205
7797,B753,0,202205
7798,B765,195,202205
7799,B766,4,202205
7800,B777,210,202205
7801,B778,111,202205
7802,B779,494,202205
7803,B780,185,202205
7804,B781,0,202205
7805,B782,0,202205
7806,B783,0,202205
7807,B784,0,202205
7808,B785,1007,202205
7809,B786,113,202205
7810,B787,94,202205
7811,B788,291,202205
7812,B789,79,202205
7813,B790,169,202205
7814,B791,118,202205
7815,B792,40,202205
7816,B793,0,202205
7817,B794,210,202205
7818,B795,150,202205
7819,B796,11,202205
7820,B797,13,202205
7821,B798,28,202205
7822,B799,11,202205
7823,B800,0,202205
7824,B801,0,202205
7825,B802,61,202205
7826,B806,4,202205
7827,B807,-1,202205
7828,B808,0,202205
7829,B809,62,202205
7830,B810,40,202205
7831,B811,0,202205
7832,B812,16,202205
7833,B813,138,202205
7834,B814,327,202205
7835,B815,73,202205
7836,B816,184,202205
7837,B817,0,202205
7838,B818,0,202205
7839,B819,105,202205
7840,B820,0,202205
7841,B821,0,202205
7842,B822,0,202205
7843,B823,0,202205
7844,B824,0,202205
7845,B825,797,202205
7846,B826,0,202205
7847,B827,0,202205
7848,B828,0,202205
7849,B829,0,202205
7850,B830,0,202205
7851,B831,0,202205
7852,B832,0,202205
7853,B833,70,202205
7854,B834,0,202205
7855,B835,588,202205
7856,B836,776,202205
7857,B837,0,202205
7858,B838,0,202205
7859,B844,303,202205
7860,B845,142,202205
